INFO 2023-09-02 21:49:27,491 Watching for file changes with StatReloader
  File "C:\Users\Ahmad\sms\lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\template\backends\django.py", line 62, in render
    return self.template.render(context)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\template\base.py", line 173, in render
    with context.bind_template(self):
  File "C:\Users\Ahmad\lib\contextlib.py", line 135, in __enter__
    return next(self.gen)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\template\context.py", line 254, in bind_template
    updates.update(processor(self.request))
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\context_processors.py", line 6, in site_defaults
    current_term = AcademicTerm.objects.get(current=True)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\query.py", line 653, in get
    raise self.model.MultipleObjectsReturned(
apps.corecode.models.AcademicTerm.MultipleObjectsReturned: get() returned more than one AcademicTerm -- it returned 2!
ERROR 2023-09-02 22:05:07,897 "POST /current-session/ HTTP/1.1" 500 118463
ERROR 2023-09-02 22:05:11,544 Internal Server Error: /current-session/
Traceback (most recent call last):
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\middleware.py", line 10, in __call__
    current_term = AcademicTerm.objects.get(current=True)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\manager.py", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "C:\Users\Ahmad\sms\lib\site-packages\django\db\models\query.py", line 653, in get
    raise self.model.MultipleObjectsReturned(
apps.corecode.models.AcademicTerm.MultipleObjectsReturned: get() returned more than one AcademicTerm -- it returned 2!
ERROR 2023-09-02 22:05:11,545 "POST /current-session/ HTTP/1.1" 500 70349
ERROR 2023-09-02 22:05:16,276 Internal Server Error: /current-session/
Traceback (most recent call last):
  File "C:\Users\Ahmad\sms\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\Ahmad\Desktop\Django\Django-School-Management-System-master\sms\apps\corecode\middleware.py", line 10, in __call__
